id,title,note,excerpt,url,tags,created,cover,highlights,favorite
1785542398,An Introductory Guide Into Malware Analysis - Malware - 0x00sec - The Home of the Hacker,,,https://archive.0x00sec.org/t/an-introductory-guide-into-malware-analysis/2056,,2026-06-19T13:45:38.000Z,https://archive.0x00sec.org/0x00sec.s3.amazonaws.com/original/2X/6/6a926cf3b0ee6a182139f65698a7dfc15131bb5b.JPG,,false
1785542397,HackTricks Tools,,"Explore HackTricks Tools for cloud privilege escalation analysis, domain audits, secret leak checks, host inspection, and fact checking.",https://tools.hacktricks.wiki/,,2026-06-19T03:38:22.000Z,https://tools.hacktricks.wiki/HACKTRICKS-logo.png,,false
1785542395,0x00Sec,,The Home of the Hacker,https://forum.0x00sec.org/,,2026-06-18T14:25:57.000Z,https://forum.0x00sec.org/uploads/default/original/1X/e2b1666162a742c8ce1152c4a079dd9426bdb4f4.png,,false
1785542394,Crackmes.one,,,https://crackmes.one/,,2026-06-18T14:19:06.000Z,https://crackmes.one/static/favicons/crackmes-logo.png,,false
1785542393,UnKnoWnCheaTs - Multiplayer Game Hacking and Cheats - Registration,,"Unlock the best game hacks, game cheats, and game hacking tools. Get game free hacks, expert tutorials, and join the #1 game hacking community trusted by thousands of gamers.",https://www.unknowncheats.me/forum/register.php?do=register#google_vignette,,2026-06-18T14:15:27.000Z,https://www.unknowncheats.me/forum/ambience/misc/embed_small.png,,false
1785542392,Expanded Main Page - OSDev Wiki,,,https://wiki.osdev.org/Expanded_Main_Page,,2026-06-18T14:15:23.000Z,,,false
1785542390,腾讯游戏安全,,提供 Android 手游加固与反外挂、iOS 手游加固与反外挂、HarmonyOS 鸿蒙手游加固、端游加固与反外挂、文本图片内容安全（AI 识别违规内容）等服务。来自腾讯自有游戏上的安全技术沉淀，可以为客户提供稳定、高效的外挂、黑产对抗服务。依托顶尖技术、专业团队及多项合规认证，为手游、端游等提供安全保障。,https://m.anticheatexpert.com/,,2026-06-18T09:20:43.000Z,https://rdl.ink/render/https%3A%2F%2Fm.anticheatexpert.com%2F,,false
1785542389,网易智企·易盾 | 大模型时代数字内容风控领军者-内容安全_业务安全服务,,大模型时代数字内容风控领军者,https://m.dun.163.com/,,2026-06-18T08:59:08.000Z,https://rdl.ink/render/https%3A%2F%2Fm.dun.163.com%2F,,false
1785542319,Editing Favorite1,,"GitHub is where people build software. More than 150 million people use GitHub to discover, fork, and contribute to over 420 million projects.",https://gist.github.com/shinomiyakwy/2e4afa35048abcd8f58252e646277368/edit,,2026-06-14T02:55:29.000Z,https://github.githubassets.com/assets/github-octocat-13c86b8b336d.png,,false
1785542388,OpenSSH messages - IBM Documentation,,,https://www.ibm.com/docs/en/zos/3.2.0?topic=guide-openssh-messages,,2026-06-13T22:54:44.000Z,https://rdl.ink/render/https%3A%2F%2Fwww.ibm.com%2Fdocs%2Fen%2Fzos%2F3.2.0%3Ftopic%3Dguide-openssh-messages,,false
1785542387,IBM Documentation,,,https://www.ibm.com/docs/en/zos/3.2.0?topic=administrators-configuring-system-x11-forwarding,,2026-06-13T22:51:09.000Z,https://rdl.ink/render/https%3A%2F%2Fwww.ibm.com%2Fdocs%2Fen%2Fzos%2F3.2.0%3Ftopic%3Dadministrators-configuring-system-x11-forwarding,,false
1785542223,DeepSeek - Into the Unknown,,Chat with DeepSeek AI.,https://chat.deepseek.com/,,2026-06-13T12:41:45.000Z,https://cdn.deepseek.com/images/deepseek-chat-open-graph-image.jpeg,,false
1785542385,SHA256 - Online Tools,,"This SHA256 online tool helps you calculate hashes from strings. You can input UTF-8, UTF-16, Hex, Base64, or other encodings. It also supports HMAC.",https://emn178.github.io/online-tools/sha256.html,,2026-06-13T02:26:52.000Z,https://emn178.github.io/online-tools/images/logo.svg,,false
1785542384,Pinggy - Simple Localhost Tunnels,,Pinggy is the simplest way to bring your localhost projects online. It the the fastest way to create secure tunnels to localhost with a public url.,https://pinggy.io/,,2026-06-13T02:03:04.000Z,https://pinggy.io/assets/pinggy_og_img.jpg,,false
1785542381,NGINX on Kubernetes,,"NGINX on Kubernetes — the NGINX Ingress Controller, NGINX Gateway Fabric, migration tools, and ingress2gateway resources.",https://kubernetes.nginx.org/,,2026-06-12T08:19:41.000Z,https://kubernetes.nginx.org/og-image.png,,false
1785542263,ProbiusOfficial/PHPSerialize-labs: 【Hello-CTF labs】PHPSerialize-labs是一个使用php语言编写的，用于学习CTF中PHP反序列化的入门靶场。旨在帮助大家对PHP的序列化和反序列化有一个全面的了解。,,【Hello-CTF labs】PHPSerialize-labs是一个使用php语言编写的，用于学习CTF中PHP反序列化的入门靶场。旨在帮助大家对PHP的序列化和反序列化有一个全面的了解。 - ProbiusOfficial/PHPSerialize-labs,https://github.com/ProbiusOfficial/PHPSerialize-labs,,2026-06-12T08:02:20.000Z,https://opengraph.githubassets.com/c756323294d3f23d4b2c307bba929206c313d4a8f09e8054e45b917017786fa8/ProbiusOfficial/PHPSerialize-labs,,false
1785542262,PHPSerialize-labs/Level13/index.php at main · ProbiusOfficial/PHPSerialize-labs,,【Hello-CTF labs】PHPSerialize-labs是一个使用php语言编写的，用于学习CTF中PHP反序列化的入门靶场。旨在帮助大家对PHP的序列化和反序列化有一个全面的了解。 - ProbiusOfficial/PHPSerialize-labs,https://github.com/ProbiusOfficial/PHPSerialize-labs/blob/main/Level13/index.php,,2026-06-12T08:02:05.000Z,https://opengraph.githubassets.com/c756323294d3f23d4b2c307bba929206c313d4a8f09e8054e45b917017786fa8/ProbiusOfficial/PHPSerialize-labs,,false
1785542273,Hello 算法,,动画图解、一键运行的数据结构与算法教程,https://www.hello-algo.com/,,2026-06-12T07:57:47.000Z,https://rdl.ink/render/https%3A%2F%2Fwww.hello-algo.com%2F,,false
1785542380,BiliBili,,"BiliBili, Southeast Asia's leading anime, comics, and games (ACG) community where people can create, watch and share engaging videos.",https://www.bilibili.tv/en,,2026-06-12T07:47:43.000Z,https://p.bstarstatic.com/fe-lib/images/web/share-cover.png@1200w_630h_1e_1c_1f.png,,false
1785542335,国家信息安全漏洞库,,,https://www.cnnvd.org.cn/login,,2026-06-12T02:21:41.000Z,,,false
1785542308,微信读书微信读书https://weread.qq.com,,微信读书提供海量正版书籍、小说、漫画、公众号、听书，多设备同步实现跨屏阅读。与微信好友一起发现更多精品好书，随时交流感想，让阅读不再孤独。,https://weread.qq.com/,,2026-06-12T01:03:55.000Z,https://rescdn.qqmail.com/node/wr/wrpage/style/images/independent/appleTouchIcon/apple-touch-icon-152x152.png,,false
1785542334,国家信息安全漏洞共享平台,,,https://www.cnvd.org.cn/sheepWall/list?max=40&offset=20400,,2026-06-12T00:59:48.000Z,,,false
1785542261,Challenges - Chain Mirror,,,https://platform.cyclens.tech/#/challenge,,2026-06-12T00:38:15.000Z,,,false
1785542377,Ollama,,"Ollama is the easiest way to automate your work using open models, while keeping your data safe.",https://ollama.com/,,2026-06-09T07:56:16.000Z,https://ollama.com/public/og.png,,false
